,Mes,Casos,Codigo,Descricao
15,2008-04-30,41,3104,3104 JEQUITINHONHA
16,2008-05-31,36,3104,3104 JEQUITINHONHA
17,2008-06-30,9,3104,3104 JEQUITINHONHA
18,2008-07-31,1,3104,3104 JEQUITINHONHA
19,2008-08-31,0,3104,3104 JEQUITINHONHA
20,2008-09-30,0,3104,3104 JEQUITINHONHA
21,2008-10-31,1,3104,3104 JEQUITINHONHA
22,2008-11-30,0,3104,3104 JEQUITINHONHA
23,2008-12-31,2,3104,3104 JEQUITINHONHA
24,2009-01-31,1,3104,3104 JEQUITINHONHA
25,2009-02-28,3,3104,3104 JEQUITINHONHA
26,2009-03-31,14,3104,3104 JEQUITINHONHA
27,2009-04-30,5,3104,3104 JEQUITINHONHA
28,2009-05-31,4,3104,3104 JEQUITINHONHA
29,2009-06-30,0,3104,3104 JEQUITINHONHA
30,2009-07-31,1,3104,3104 JEQUITINHONHA
31,2009-08-31,2,3104,3104 JEQUITINHONHA
32,2009-09-30,3,3104,3104 JEQUITINHONHA
33,2009-10-31,1,3104,3104 JEQUITINHONHA
34,2009-11-30,45,3104,3104 JEQUITINHONHA
35,2009-12-31,134,3104,3104 JEQUITINHONHA
36,2010-01-31,309,3104,3104 JEQUITINHONHA
37,2010-02-28,116,3104,3104 JEQUITINHONHA
38,2010-03-31,129,3104,3104 JEQUITINHONHA
39,2010-04-30,229,3104,3104 JEQUITINHONHA
40,2010-05-31,189,3104,3104 JEQUITINHONHA
41,2010-06-30,47,3104,3104 JEQUITINHONHA
42,2010-07-31,23,3104,3104 JEQUITINHONHA
43,2010-08-31,2,3104,3104 JEQUITINHONHA
44,2010-09-30,6,3104,3104 JEQUITINHONHA
45,2010-10-31,5,3104,3104 JEQUITINHONHA
46,2010-11-30,5,3104,3104 JEQUITINHONHA
47,2010-12-31,102,3104,3104 JEQUITINHONHA
48,2011-01-31,31,3104,3104 JEQUITINHONHA
49,2011-02-28,55,3104,3104 JEQUITINHONHA
50,2011-03-31,75,3104,3104 JEQUITINHONHA
51,2011-04-30,39,3104,3104 JEQUITINHONHA
52,2011-05-31,43,3104,3104 JEQUITINHONHA
53,2011-06-30,9,3104,3104 JEQUITINHONHA
54,2011-07-31,10,3104,3104 JEQUITINHONHA
55,2011-08-31,1,3104,3104 JEQUITINHONHA
56,2011-09-30,4,3104,3104 JEQUITINHONHA
57,2011-10-31,0,3104,3104 JEQUITINHONHA
58,2011-11-30,7,3104,3104 JEQUITINHONHA
59,2011-12-31,1,3104,3104 JEQUITINHONHA
60,2012-01-31,26,3104,3104 JEQUITINHONHA
61,2012-02-29,4,3104,3104 JEQUITINHONHA
62,2012-03-31,7,3104,3104 JEQUITINHONHA
63,2012-04-30,7,3104,3104 JEQUITINHONHA
64,2012-05-31,4,3104,3104 JEQUITINHONHA
65,2012-06-30,4,3104,3104 JEQUITINHONHA
66,2012-07-31,5,3104,3104 JEQUITINHONHA
67,2012-08-31,9,3104,3104 JEQUITINHONHA
68,2012-09-30,5,3104,3104 JEQUITINHONHA
69,2012-10-31,10,3104,3104 JEQUITINHONHA
70,2012-11-30,48,3104,3104 JEQUITINHONHA
71,2012-12-31,1022,3104,3104 JEQUITINHONHA
72,2013-01-31,1028,3104,3104 JEQUITINHONHA
73,2013-02-28,728,3104,3104 JEQUITINHONHA
74,2013-03-31,1145,3104,3104 JEQUITINHONHA
75,2013-04-30,603,3104,3104 JEQUITINHONHA
76,2013-05-31,211,3104,3104 JEQUITINHONHA
77,2013-06-30,90,3104,3104 JEQUITINHONHA
78,2013-07-31,32,3104,3104 JEQUITINHONHA
79,2013-08-31,6,3104,3104 JEQUITINHONHA
80,2013-09-30,2,3104,3104 JEQUITINHONHA
81,2013-10-31,5,3104,3104 JEQUITINHONHA
82,2013-11-30,14,3104,3104 JEQUITINHONHA
83,2013-12-31,174,3104,3104 JEQUITINHONHA
84,2014-01-31,80,3104,3104 JEQUITINHONHA
85,2014-02-28,54,3104,3104 JEQUITINHONHA
86,2014-03-31,29,3104,3104 JEQUITINHONHA
87,2014-04-30,23,3104,3104 JEQUITINHONHA
88,2014-05-31,13,3104,3104 JEQUITINHONHA
89,2014-06-30,10,3104,3104 JEQUITINHONHA
90,2014-07-31,2,3104,3104 JEQUITINHONHA
91,2014-08-31,3,3104,3104 JEQUITINHONHA
92,2014-09-30,2,3104,3104 JEQUITINHONHA
93,2014-10-31,1,3104,3104 JEQUITINHONHA
94,2014-11-30,4,3104,3104 JEQUITINHONHA
95,2014-12-31,6,3104,3104 JEQUITINHONHA
96,2015-01-31,12,3104,3104 JEQUITINHONHA
97,2015-02-28,12,3104,3104 JEQUITINHONHA
98,2015-03-31,102,3104,3104 JEQUITINHONHA
99,2015-04-30,312,3104,3104 JEQUITINHONHA
100,2015-05-31,536,3104,3104 JEQUITINHONHA
101,2015-06-30,173,3104,3104 JEQUITINHONHA
102,2015-07-31,40,3104,3104 JEQUITINHONHA
103,2015-08-31,16,3104,3104 JEQUITINHONHA
104,2015-09-30,8,3104,3104 JEQUITINHONHA
105,2015-10-31,2,3104,3104 JEQUITINHONHA
106,2015-11-30,14,3104,3104 JEQUITINHONHA
107,2015-12-31,90,3104,3104 JEQUITINHONHA
108,2016-01-31,144,3104,3104 JEQUITINHONHA
109,2016-02-29,874,3104,3104 JEQUITINHONHA
110,2016-03-31,2351,3104,3104 JEQUITINHONHA
111,2016-04-30,2250,3104,3104 JEQUITINHONHA
112,2016-05-31,650,3104,3104 JEQUITINHONHA
113,2016-06-30,106,3104,3104 JEQUITINHONHA
114,2016-07-31,14,3104,3104 JEQUITINHONHA
115,2016-08-31,21,3104,3104 JEQUITINHONHA
116,2016-09-30,6,3104,3104 JEQUITINHONHA
117,2016-10-31,18,3104,3104 JEQUITINHONHA
118,2016-11-30,99,3104,3104 JEQUITINHONHA
119,2016-12-31,112,3104,3104 JEQUITINHONHA
120,2017-01-31,159,3104,3104 JEQUITINHONHA
121,2017-02-28,138,3104,3104 JEQUITINHONHA
122,2017-03-31,251,3104,3104 JEQUITINHONHA
123,2017-04-30,140,3104,3104 JEQUITINHONHA
124,2017-05-31,152,3104,3104 JEQUITINHONHA
125,2017-06-30,46,3104,3104 JEQUITINHONHA
126,2017-07-31,10,3104,3104 JEQUITINHONHA
127,2017-08-31,20,3104,3104 JEQUITINHONHA
128,2017-09-30,14,3104,3104 JEQUITINHONHA
129,2017-10-31,10,3104,3104 JEQUITINHONHA
130,2017-11-30,10,3104,3104 JEQUITINHONHA
131,2017-12-31,10,3104,3104 JEQUITINHONHA
132,2018-01-31,14,3104,3104 JEQUITINHONHA
133,2018-02-28,16,3104,3104 JEQUITINHONHA
134,2018-03-31,19,3104,3104 JEQUITINHONHA
135,2018-04-30,13,3104,3104 JEQUITINHONHA
136,2018-05-31,4,3104,3104 JEQUITINHONHA
137,2018-06-30,2,3104,3104 JEQUITINHONHA
138,2018-07-31,1,3104,3104 JEQUITINHONHA
139,2018-08-31,2,3104,3104 JEQUITINHONHA
140,2018-09-30,2,3104,3104 JEQUITINHONHA
141,2018-10-31,6,3104,3104 JEQUITINHONHA
142,2018-11-30,10,3104,3104 JEQUITINHONHA
143,2018-12-31,6,3104,3104 JEQUITINHONHA
144,2019-01-31,26,3104,3104 JEQUITINHONHA
145,2019-02-28,38,3104,3104 JEQUITINHONHA
146,2019-03-31,168,3104,3104 JEQUITINHONHA
147,2019-04-30,792,3104,3104 JEQUITINHONHA
148,2019-05-31,1591,3104,3104 JEQUITINHONHA
149,2019-06-30,697,3104,3104 JEQUITINHONHA
150,2019-07-31,148,3104,3104 JEQUITINHONHA
151,2019-08-31,32,3104,3104 JEQUITINHONHA
152,2019-09-30,38,3104,3104 JEQUITINHONHA
153,2019-10-31,33,3104,3104 JEQUITINHONHA
154,2019-11-30,35,3104,3104 JEQUITINHONHA
155,2019-12-31,43,3104,3104 JEQUITINHONHA
156,2020-01-31,231,3104,3104 JEQUITINHONHA
157,2020-02-29,417,3104,3104 JEQUITINHONHA
158,2020-03-31,464,3104,3104 JEQUITINHONHA
159,2020-04-30,596,3104,3104 JEQUITINHONHA
160,2020-05-31,627,3104,3104 JEQUITINHONHA
161,2020-06-30,265,3104,3104 JEQUITINHONHA
162,2020-07-31,135,3104,3104 JEQUITINHONHA
163,2020-08-31,49,3104,3104 JEQUITINHONHA
164,2020-09-30,29,3104,3104 JEQUITINHONHA
165,2020-10-31,39,3104,3104 JEQUITINHONHA
166,2020-11-30,79,3104,3104 JEQUITINHONHA
167,2020-12-31,59,3104,3104 JEQUITINHONHA
168,2021-01-31,80,3104,3104 JEQUITINHONHA
169,2021-02-28,127,3104,3104 JEQUITINHONHA
170,2021-03-31,210,3104,3104 JEQUITINHONHA
171,2021-04-30,208,3104,3104 JEQUITINHONHA
172,2021-05-31,91,3104,3104 JEQUITINHONHA
173,2021-06-30,59,3104,3104 JEQUITINHONHA
174,2021-07-31,29,3104,3104 JEQUITINHONHA
175,2021-08-31,10,3104,3104 JEQUITINHONHA
176,2021-09-30,16,3104,3104 JEQUITINHONHA
177,2021-10-31,19,3104,3104 JEQUITINHONHA
178,2021-11-30,52,3104,3104 JEQUITINHONHA
179,2021-12-31,87,3104,3104 JEQUITINHONHA
180,2022-01-31,371,3104,3104 JEQUITINHONHA
181,2022-02-28,435,3104,3104 JEQUITINHONHA
182,2022-03-31,484,3104,3104 JEQUITINHONHA
183,2022-04-30,891,3104,3104 JEQUITINHONHA
184,2022-05-31,909,3104,3104 JEQUITINHONHA
185,2022-06-30,660,3104,3104 JEQUITINHONHA
186,2022-07-31,319,3104,3104 JEQUITINHONHA
187,2022-08-31,174,3104,3104 JEQUITINHONHA
188,2022-09-30,143,3104,3104 JEQUITINHONHA
189,2022-10-31,140,3104,3104 JEQUITINHONHA
190,2022-11-30,143,3104,3104 JEQUITINHONHA
191,2022-12-31,160,3104,3104 JEQUITINHONHA
0,2007-01-31,81,3105,3105 OESTE
1,2007-02-28,141,3105,3105 OESTE
2,2007-03-31,574,3105,3105 OESTE
3,2007-04-30,700,3105,3105 OESTE
4,2007-05-31,419,3105,3105 OESTE
5,2007-06-30,74,3105,3105 OESTE
6,2007-07-31,27,3105,3105 OESTE
7,2007-08-31,11,3105,3105 OESTE
8,2007-09-30,42,3105,3105 OESTE
9,2007-10-31,34,3105,3105 OESTE
10,2007-11-30,33,3105,3105 OESTE
11,2007-12-31,74,3105,3105 OESTE
12,2008-01-31,207,3105,3105 OESTE
13,2008-02-29,312,3105,3105 OESTE
14,2008-03-31,472,3105,3105 OESTE
15,2008-04-30,597,3105,3105 OESTE
16,2008-05-31,218,3105,3105 OESTE
17,2008-06-30,102,3105,3105 OESTE
18,2008-07-31,12,3105,3105 OESTE
19,2008-08-31,15,3105,3105 OESTE
20,2008-09-30,11,3105,3105 OESTE
21,2008-10-31,13,3105,3105 OESTE
22,2008-11-30,16,3105,3105 OESTE
23,2008-12-31,42,3105,3105 OESTE
24,2009-01-31,50,3105,3105 OESTE
25,2009-02-28,171,3105,3105 OESTE
26,2009-03-31,531,3105,3105 OESTE
27,2009-04-30,413,3105,3105 OESTE
28,2009-05-31,359,3105,3105 OESTE
29,2009-06-30,68,3105,3105 OESTE
30,2009-07-31,16,3105,3105 OESTE
31,2009-08-31,9,3105,3105 OESTE
32,2009-09-30,10,3105,3105 OESTE
33,2009-10-31,4,3105,3105 OESTE
34,2009-11-30,130,3105,3105 OESTE
35,2009-12-31,473,3105,3105 OESTE
36,2010-01-31,2717,3105,3105 OESTE
37,2010-02-28,5228,3105,3105 OESTE
38,2010-03-31,7648,3105,3105 OESTE
39,2010-04-30,5898,3105,3105 OESTE
40,2010-05-31,2419,3105,3105 OESTE
41,2010-06-30,224,3105,3105 OESTE
42,2010-07-31,50,3105,3105 OESTE
43,2010-08-31,30,3105,3105 OESTE
44,2010-09-30,46,3105,3105 OESTE
45,2010-10-31,50,3105,3105 OESTE
46,2010-11-30,51,3105,3105 OESTE
47,2010-12-31,238,3105,3105 OESTE
48,2011-01-31,42,3105,3105 OESTE
49,2011-02-28,79,3105,3105 OESTE
50,2011-03-31,141,3105,3105 OESTE
51,2011-04-30,101,3105,3105 OESTE
52,2011-05-31,67,3105,3105 OESTE
53,2011-06-30,21,3105,3105 OESTE
54,2011-07-31,10,3105,3105 OESTE
55,2011-08-31,4,3105,3105 OESTE
56,2011-09-30,6,3105,3105 OESTE
57,2011-10-31,12,3105,3105 OESTE
58,2011-11-30,1,3105,3105 OESTE
59,2011-12-31,10,3105,3105 OESTE
60,2012-01-31,35,3105,3105 OESTE
61,2012-02-29,45,3105,3105 OESTE
62,2012-03-31,106,3105,3105 OESTE
63,2012-04-30,121,3105,3105 OESTE
64,2012-05-31,142,3105,3105 OESTE
65,2012-06-30,61,3105,3105 OESTE
66,2012-07-31,19,3105,3105 OESTE
67,2012-08-31,13,3105,3105 OESTE
68,2012-09-30,12,3105,3105 OESTE
69,2012-10-31,35,3105,3105 OESTE
70,2012-11-30,33,3105,3105 OESTE
71,2012-12-31,59,3105,3105 OESTE
72,2013-01-31,281,3105,3105 OESTE
73,2013-02-28,1278,3105,3105 OESTE
74,2013-03-31,7017,3105,3105 OESTE
75,2013-04-30,9519,3105,3105 OESTE
76,2013-05-31,3897,3105,3105 OESTE
77,2013-06-30,1107,3105,3105 OESTE
78,2013-07-31,164,3105,3105 OESTE
79,2013-08-31,70,3105,3105 OESTE
80,2013-09-30,55,3105,3105 OESTE
81,2013-10-31,39,3105,3105 OESTE
82,2013-11-30,71,3105,3105 OESTE
83,2013-12-31,116,3105,3105 OESTE
84,2014-01-31,655,3105,3105 OESTE
85,2014-02-28,1856,3105,3105 OESTE
86,2014-03-31,2141,3105,3105 OESTE
87,2014-04-30,3045,3105,3105 OESTE
88,2014-05-31,2236,3105,3105 OESTE
89,2014-06-30,760,3105,3105 OESTE
90,2014-07-31,213,3105,3105 OESTE
91,2014-08-31,68,3105,3105 OESTE
92,2014-09-30,42,3105,3105 OESTE
93,2014-10-31,54,3105,3105 OESTE
94,2014-11-30,42,3105,3105 OESTE
95,2014-12-31,143,3105,3105 OESTE
96,2015-01-31,1213,3105,3105 OESTE
97,2015-02-28,1799,3105,3105 OESTE
98,2015-03-31,4193,3105,3105 OESTE
99,2015-04-30,6438,3105,3105 OESTE
100,2015-05-31,5015,3105,3105 OESTE
101,2015-06-30,1195,3105,3105 OESTE
102,2015-07-31,189,3105,3105 OESTE
103,2015-08-31,61,3105,3105 OESTE
104,2015-09-30,35,3105,3105 OESTE
105,2015-10-31,92,3105,3105 OESTE
106,2015-11-30,162,3105,3105 OESTE
107,2015-12-31,588,3105,3105 OESTE
108,2016-01-31,3040,3105,3105 OESTE
109,2016-02-29,6083,3105,3105 OESTE
110,2016-03-31,6953,3105,3105 OESTE
111,2016-04-30,7291,3105,3105 OESTE
112,2016-05-31,2323,3105,3105 OESTE
113,2016-06-30,251,3105,3105 OESTE
114,2016-07-31,44,3105,3105 OESTE
115,2016-08-31,46,3105,3105 OESTE
116,2016-09-30,46,3105,3105 OESTE
117,2016-10-31,36,3105,3105 OESTE
118,2016-11-30,51,3105,3105 OESTE
119,2016-12-31,93,3105,3105 OESTE
120,2017-01-31,114,3105,3105 OESTE
121,2017-02-28,67,3105,3105 OESTE
122,2017-03-31,54,3105,3105 OESTE
123,2017-04-30,48,3105,3105 OESTE
124,2017-05-31,42,3105,3105 OESTE
125,2017-06-30,21,3105,3105 OESTE
126,2017-07-31,10,3105,3105 OESTE
127,2017-08-31,27,3105,3105 OESTE
128,2017-09-30,39,3105,3105 OESTE
129,2017-10-31,74,3105,3105 OESTE
130,2017-11-30,42,3105,3105 OESTE
131,2017-12-31,49,3105,3105 OESTE
132,2018-01-31,121,3105,3105 OESTE
133,2018-02-28,205,3105,3105 OESTE
134,2018-03-31,319,3105,3105 OESTE
135,2018-04-30,737,3105,3105 OESTE
136,2018-05-31,462,3105,3105 OESTE
137,2018-06-30,91,3105,3105 OESTE
138,2018-07-31,48,3105,3105 OESTE
139,2018-08-31,33,3105,3105 OESTE
140,2018-09-30,25,3105,3105 OESTE
141,2018-10-31,30,3105,3105 OESTE
142,2018-11-30,106,3105,3105 OESTE
143,2018-12-31,337,3105,3105 OESTE
144,2019-01-31,1563,3105,3105 OESTE
145,2019-02-28,1595,3105,3105 OESTE
146,2019-03-31,2382,3105,3105 OESTE
147,2019-04-30,7147,3105,3105 OESTE
148,2019-05-31,9819,3105,3105 OESTE
149,2019-06-30,2587,3105,3105 OESTE
150,2019-07-31,569,3105,3105 OESTE
151,2019-08-31,107,3105,3105 OESTE
152,2019-09-30,89,3105,3105 OESTE
153,2019-10-31,69,3105,3105 OESTE
154,2019-11-30,85,3105,3105 OESTE
155,2019-12-31,171,3105,3105 OESTE
156,2020-01-31,1036,3105,3105 OESTE
157,2020-02-29,1796,3105,3105 OESTE
158,2020-03-31,3112,3105,3105 OESTE
159,2020-04-30,3291,3105,3105 OESTE
160,2020-05-31,1435,3105,3105 OESTE
161,2020-06-30,402,3105,3105 OESTE
162,2020-07-31,160,3105,3105 OESTE
163,2020-08-31,80,3105,3105 OESTE
164,2020-09-30,69,3105,3105 OESTE
165,2020-10-31,78,3105,3105 OESTE
166,2020-11-30,69,3105,3105 OESTE
167,2020-12-31,128,3105,3105 OESTE
168,2021-01-31,137,3105,3105 OESTE
169,2021-02-28,153,3105,3105 OESTE
170,2021-03-31,305,3105,3105 OESTE
171,2021-04-30,185,3105,3105 OESTE
172,2021-05-31,106,3105,3105 OESTE
173,2021-06-30,84,3105,3105 OESTE
174,2021-07-31,13,3105,3105 OESTE
175,2021-08-31,15,3105,3105 OESTE
176,2021-09-30,21,3105,3105 OESTE
177,2021-10-31,27,3105,3105 OESTE
178,2021-11-30,41,3105,3105 OESTE
179,2021-12-31,95,3105,3105 OESTE
180,2022-01-31,434,3105,3105 OESTE
181,2022-02-28,1970,3105,3105 OESTE
182,2022-03-31,3300,3105,3105 OESTE
183,2022-04-30,5350,3105,3105 OESTE
184,2022-05-31,6545,3105,3105 OESTE
185,2022-06-30,4210,3105,3105 OESTE
186,2022-07-31,1283,3105,3105 OESTE
187,2022-08-31,605,3105,3105 OESTE
188,2022-09-30,487,3105,3105 OESTE
189,2022-10-31,490,3105,3105 OESTE
190,2022-11-30,479,3105,3105 OESTE
191,2022-12-31,491,3105,3105 OESTE
0,2007-01-31,85,3106,3106 LESTE
1,2007-02-28,239,3106,3106 LESTE
2,2007-03-31,510,3106,3106 LESTE
3,2007-04-30,208,3106,3106 LESTE
4,2007-05-31,42,3106,3106 LESTE
5,2007-06-30,7,3106,3106 LESTE
6,2007-07-31,2,3106,3106 LESTE
7,2007-08-31,9,3106,3106 LESTE
8,2007-09-30,2,3106,3106 LESTE
9,2007-10-31,10,3106,3106 LESTE
10,2007-11-30,27,3106,3106 LESTE
11,2007-12-31,14,3106,3106 LESTE
12,2008-01-31,47,3106,3106 LESTE
13,2008-02-29,332,3106,3106 LESTE
14,2008-03-31,926,3106,3106 LESTE
15,2008-04-30,1519,3106,3106 LESTE
16,2008-05-31,645,3106,3106 LESTE
17,2008-06-30,180,3106,3106 LESTE
18,2008-07-31,51,3106,3106 LESTE
19,2008-08-31,37,3106,3106 LESTE
20,2008-09-30,65,3106,3106 LESTE
21,2008-10-31,150,3106,3106 LESTE
22,2008-11-30,250,3106,3106 LESTE
23,2008-12-31,137,3106,3106 LESTE
24,2009-01-31,714,3106,3106 LESTE
25,2009-02-28,987,3106,3106 LESTE
26,2009-03-31,1384,3106,3106 LESTE
27,2009-04-30,976,3106,3106 LESTE
28,2009-05-31,532,3106,3106 LESTE
29,2009-06-30,174,3106,3106 LESTE
30,2009-07-31,52,3106,3106 LESTE
31,2009-08-31,43,3106,3106 LESTE
32,2009-09-30,19,3106,3106 LESTE
33,2009-10-31,84,3106,3106 LESTE
34,2009-11-30,271,3106,3106 LESTE
35,2009-12-31,295,3106,3106 LESTE
36,2010-01-31,669,3106,3106 LESTE
37,2010-02-28,582,3106,3106 LESTE
38,2010-03-31,546,3106,3106 LESTE
39,2010-04-30,449,3106,3106 LESTE
40,2010-05-31,462,3106,3106 LESTE
41,2010-06-30,154,3106,3106 LESTE
42,2010-07-31,83,3106,3106 LESTE
43,2010-08-31,88,3106,3106 LESTE
44,2010-09-30,26,3106,3106 LESTE
45,2010-10-31,16,3106,3106 LESTE
46,2010-11-30,106,3106,3106 LESTE
47,2010-12-31,274,3106,3106 LESTE
48,2011-01-31,369,3106,3106 LESTE
49,2011-02-28,413,3106,3106 LESTE
50,2011-03-31,648,3106,3106 LESTE
51,2011-04-30,732,3106,3106 LESTE
52,2011-05-31,935,3106,3106 LESTE
53,2011-06-30,274,3106,3106 LESTE
54,2011-07-31,104,3106,3106 LESTE
55,2011-08-31,61,3106,3106 LESTE
56,2011-09-30,40,3106,3106 LESTE
57,2011-10-31,40,3106,3106 LESTE
58,2011-11-30,21,3106,3106 LESTE
59,2011-12-31,39,3106,3106 LESTE
60,2012-01-31,579,3106,3106 LESTE
61,2012-02-29,724,3106,3106 LESTE
62,2012-03-31,728,3106,3106 LESTE
63,2012-04-30,543,3106,3106 LESTE
64,2012-05-31,460,3106,3106 LESTE
65,2012-06-30,282,3106,3106 LESTE
66,2012-07-31,170,3106,3106 LESTE
67,2012-08-31,82,3106,3106 LESTE
68,2012-09-30,92,3106,3106 LESTE
69,2012-10-31,92,3106,3106 LESTE
70,2012-11-30,129,3106,3106 LESTE
71,2012-12-31,394,3106,3106 LESTE
72,2013-01-31,1752,3106,3106 LESTE
73,2013-02-28,2391,3106,3106 LESTE
74,2013-03-31,2651,3106,3106 LESTE
75,2013-04-30,1662,3106,3106 LESTE
76,2013-05-31,562,3106,3106 LESTE
77,2013-06-30,195,3106,3106 LESTE
78,2013-07-31,108,3106,3106 LESTE
79,2013-08-31,41,3106,3106 LESTE
80,2013-09-30,31,3106,3106 LESTE
81,2013-10-31,47,3106,3106 LESTE
82,2013-11-30,71,3106,3106 LESTE
83,2013-12-31,127,3106,3106 LESTE
84,2014-01-31,126,3106,3106 LESTE
85,2014-02-28,135,3106,3106 LESTE
86,2014-03-31,176,3106,3106 LESTE
87,2014-04-30,169,3106,3106 LESTE
88,2014-05-31,130,3106,3106 LESTE
89,2014-06-30,84,3106,3106 LESTE
90,2014-07-31,44,3106,3106 LESTE
91,2014-08-31,34,3106,3106 LESTE
92,2014-09-30,23,3106,3106 LESTE
93,2014-10-31,46,3106,3106 LESTE
94,2014-11-30,46,3106,3106 LESTE
95,2014-12-31,49,3106,3106 LESTE
96,2015-01-31,44,3106,3106 LESTE
97,2015-02-28,64,3106,3106 LESTE
98,2015-03-31,209,3106,3106 LESTE
99,2015-04-30,243,3106,3106 LESTE
100,2015-05-31,354,3106,3106 LESTE
101,2015-06-30,230,3106,3106 LESTE
102,2015-07-31,176,3106,3106 LESTE
103,2015-08-31,102,3106,3106 LESTE
104,2015-09-30,120,3106,3106 LESTE
105,2015-10-31,95,3106,3106 LESTE
106,2015-11-30,74,3106,3106 LESTE
107,2015-12-31,257,3106,3106 LESTE
108,2016-01-31,553,3106,3106 LESTE
109,2016-02-29,1331,3106,3106 LESTE
110,2016-03-31,1475,3106,3106 LESTE
111,2016-04-30,601,3106,3106 LESTE
112,2016-05-31,196,3106,3106 LESTE
113,2016-06-30,67,3106,3106 LESTE
114,2016-07-31,36,3106,3106 LESTE
115,2016-08-31,9,3106,3106 LESTE
116,2016-09-30,2,3106,3106 LESTE
117,2016-10-31,8,3106,3106 LESTE
118,2016-11-30,14,3106,3106 LESTE
119,2016-12-31,28,3106,3106 LESTE
120,2017-01-31,501,3106,3106 LESTE
121,2017-02-28,1187,3106,3106 LESTE
122,2017-03-31,1027,3106,3106 LESTE
123,2017-04-30,190,3106,3106 LESTE
124,2017-05-31,120,3106,3106 LESTE
125,2017-06-30,21,3106,3106 LESTE
126,2017-07-31,13,3106,3106 LESTE
127,2017-08-31,7,3106,3106 LESTE
128,2017-09-30,10,3106,3106 LESTE
129,2017-10-31,11,3106,3106 LESTE
130,2017-11-30,29,3106,3106 LESTE
131,2017-12-31,73,3106,3106 LESTE
132,2018-01-31,37,3106,3106 LESTE
133,2018-02-28,47,3106,3106 LESTE
134,2018-03-31,47,3106,3106 LESTE
135,2018-04-30,47,3106,3106 LESTE
136,2018-05-31,56,3106,3106 LESTE
137,2018-06-30,44,3106,3106 LESTE
138,2018-07-31,33,3106,3106 LESTE
139,2018-08-31,23,3106,3106 LESTE
140,2018-09-30,17,3106,3106 LESTE
141,2018-10-31,14,3106,3106 LESTE
142,2018-11-30,15,3106,3106 LESTE
143,2018-12-31,14,3106,3106 LESTE
144,2019-01-31,65,3106,3106 LESTE
145,2019-02-28,85,3106,3106 LESTE
146,2019-03-31,182,3106,3106 LESTE
147,2019-04-30,552,3106,3106 LESTE
148,2019-05-31,901,3106,3106 LESTE
149,2019-06-30,498,3106,3106 LESTE
150,2019-07-31,195,3106,3106 LESTE
151,2019-08-31,88,3106,3106 LESTE
152,2019-09-30,70,3106,3106 LESTE
153,2019-10-31,74,3106,3106 LESTE
154,2019-11-30,73,3106,3106 LESTE
155,2019-12-31,125,3106,3106 LESTE
156,2020-01-31,480,3106,3106 LESTE
157,2020-02-29,644,3106,3106 LESTE
158,2020-03-31,1082,3106,3106 LESTE
159,2020-04-30,1135,3106,3106 LESTE
160,2020-05-31,701,3106,3106 LESTE
161,2020-06-30,343,3106,3106 LESTE
162,2020-07-31,156,3106,3106 LESTE
163,2020-08-31,65,3106,3106 LESTE
164,2020-09-30,71,3106,3106 LESTE
165,2020-10-31,77,3106,3106 LESTE
166,2020-11-30,115,3106,3106 LESTE
167,2020-12-31,264,3106,3106 LESTE
168,2021-01-31,171,3106,3106 LESTE
169,2021-02-28,241,3106,3106 LESTE
170,2021-03-31,426,3106,3106 LESTE
171,2021-04-30,386,3106,3106 LESTE
172,2021-05-31,490,3106,3106 LESTE
173,2021-06-30,241,3106,3106 LESTE
174,2021-07-31,108,3106,3106 LESTE
175,2021-08-31,51,3106,3106 LESTE
176,2021-09-30,30,3106,3106 LESTE
177,2021-10-31,21,3106,3106 LESTE
178,2021-11-30,57,3106,3106 LESTE
179,2021-12-31,177,3106,3106 LESTE
180,2022-01-31,431,3106,3106 LESTE
181,2022-02-28,950,3106,3106 LESTE
182,2022-03-31,1250,3106,3106 LESTE
183,2022-04-30,1396,3106,3106 LESTE
184,2022-05-31,1018,3106,3106 LESTE
185,2022-06-30,756,3106,3106 LESTE
186,2022-07-31,507,3106,3106 LESTE
187,2022-08-31,407,3106,3106 LESTE
188,2022-09-30,369,3106,3106 LESTE
189,2022-10-31,349,3106,3106 LESTE
190,2022-11-30,353,3106,3106 LESTE
191,2022-12-31,380,3106,3106 LESTE
0,2007-01-31,42,3107,3107 SUDESTE
1,2007-02-28,301,3107,3107 SUDESTE
2,2007-03-31,830,3107,3107 SUDESTE
3,2007-04-30,941,3107,3107 SUDESTE
4,2007-05-31,797,3107,3107 SUDESTE
5,2007-06-30,276,3107,3107 SUDESTE
6,2007-07-31,94,3107,3107 SUDESTE
7,2007-08-31,22,3107,3107 SUDESTE
8,2007-09-30,21,3107,3107 SUDESTE
9,2007-10-31,25,3107,3107 SUDESTE
10,2007-11-30,19,3107,3107 SUDESTE
11,2007-12-31,18,3107,3107 SUDESTE
12,2008-01-31,47,3107,3107 SUDESTE
13,2008-02-29,299,3107,3107 SUDESTE
14,2008-03-31,1455,3107,3107 SUDESTE
15,2008-04-30,2302,3107,3107 SUDESTE
16,2008-05-31,1022,3107,3107 SUDESTE
17,2008-06-30,247,3107,3107 SUDESTE
18,2008-07-31,31,3107,3107 SUDESTE
19,2008-08-31,15,3107,3107 SUDESTE
20,2008-09-30,8,3107,3107 SUDESTE
