;Ano;Codigo;Codigo_Mes;Periodo;Casos;Descricao
526;2020;3103;11;2020.11;433;3103 CENTRO
527;2020;3103;12;2020.12;588;3103 CENTRO
528;2021;3103;1;2021.01;501;3103 CENTRO
529;2021;3103;2;2021.02;441;3103 CENTRO
530;2021;3103;3;2021.03;758;3103 CENTRO
531;2021;3103;4;2021.04;523;3103 CENTRO
532;2021;3103;5;2021.05;350;3103 CENTRO
533;2021;3103;6;2021.06;261;3103 CENTRO
534;2021;3103;7;2021.07;158;3103 CENTRO
535;2021;3103;8;2021.08;154;3103 CENTRO
536;2021;3103;9;2021.09;235;3103 CENTRO
537;2021;3103;10;2021.10;228;3103 CENTRO
538;2021;3103;11;2021.11;329;3103 CENTRO
539;2021;3103;12;2021.12;637;3103 CENTRO
540;2007;3104;1;2007.01;1;3104 JEQUITINHONHA
541;2007;3104;2;2007.02;0;3104 JEQUITINHONHA
542;2007;3104;3;2007.03;2;3104 JEQUITINHONHA
543;2007;3104;4;2007.04;13;3104 JEQUITINHONHA
544;2007;3104;5;2007.05;3;3104 JEQUITINHONHA
545;2007;3104;6;2007.06;1;3104 JEQUITINHONHA
546;2007;3104;7;2007.07;1;3104 JEQUITINHONHA
547;2007;3104;8;2007.08;2;3104 JEQUITINHONHA
548;2007;3104;9;2007.09;0;3104 JEQUITINHONHA
549;2007;3104;10;2007.10;9;3104 JEQUITINHONHA
550;2007;3104;11;2007.11;1;3104 JEQUITINHONHA
551;2007;3104;12;2007.12;0;3104 JEQUITINHONHA
552;2008;3104;1;2008.01;1;3104 JEQUITINHONHA
553;2008;3104;2;2008.02;8;3104 JEQUITINHONHA
554;2008;3104;3;2008.03;13;3104 JEQUITINHONHA
555;2008;3104;4;2008.04;41;3104 JEQUITINHONHA
556;2008;3104;5;2008.05;36;3104 JEQUITINHONHA
557;2008;3104;6;2008.06;9;3104 JEQUITINHONHA
558;2008;3104;7;2008.07;1;3104 JEQUITINHONHA
559;2008;3104;8;2008.08;0;3104 JEQUITINHONHA
560;2008;3104;9;2008.09;0;3104 JEQUITINHONHA
561;2008;3104;10;2008.10;1;3104 JEQUITINHONHA
562;2008;3104;11;2008.11;0;3104 JEQUITINHONHA
563;2008;3104;12;2008.12;2;3104 JEQUITINHONHA
564;2009;3104;1;2009.01;1;3104 JEQUITINHONHA
565;2009;3104;2;2009.02;3;3104 JEQUITINHONHA
566;2009;3104;3;2009.03;14;3104 JEQUITINHONHA
567;2009;3104;4;2009.04;5;3104 JEQUITINHONHA
568;2009;3104;5;2009.05;4;3104 JEQUITINHONHA
569;2009;3104;6;2009.06;0;3104 JEQUITINHONHA
570;2009;3104;7;2009.07;1;3104 JEQUITINHONHA
571;2009;3104;8;2009.08;2;3104 JEQUITINHONHA
572;2009;3104;9;2009.09;3;3104 JEQUITINHONHA
573;2009;3104;10;2009.10;1;3104 JEQUITINHONHA
574;2009;3104;11;2009.11;45;3104 JEQUITINHONHA
575;2009;3104;12;2009.12;134;3104 JEQUITINHONHA
576;2010;3104;1;2010.01;309;3104 JEQUITINHONHA
577;2010;3104;2;2010.02;116;3104 JEQUITINHONHA
578;2010;3104;3;2010.03;129;3104 JEQUITINHONHA
579;2010;3104;4;2010.04;229;3104 JEQUITINHONHA
580;2010;3104;5;2010.05;189;3104 JEQUITINHONHA
581;2010;3104;6;2010.06;47;3104 JEQUITINHONHA
582;2010;3104;7;2010.07;23;3104 JEQUITINHONHA
583;2010;3104;8;2010.08;2;3104 JEQUITINHONHA
584;2010;3104;9;2010.09;6;3104 JEQUITINHONHA
585;2010;3104;10;2010.10;5;3104 JEQUITINHONHA
586;2010;3104;11;2010.11;5;3104 JEQUITINHONHA
587;2010;3104;12;2010.12;102;3104 JEQUITINHONHA
588;2011;3104;1;2011.01;31;3104 JEQUITINHONHA
589;2011;3104;2;2011.02;55;3104 JEQUITINHONHA
590;2011;3104;3;2011.03;75;3104 JEQUITINHONHA
591;2011;3104;4;2011.04;39;3104 JEQUITINHONHA
592;2011;3104;5;2011.05;43;3104 JEQUITINHONHA
593;2011;3104;6;2011.06;9;3104 JEQUITINHONHA
594;2011;3104;7;2011.07;10;3104 JEQUITINHONHA
595;2011;3104;8;2011.08;1;3104 JEQUITINHONHA
596;2011;3104;9;2011.09;4;3104 JEQUITINHONHA
597;2011;3104;10;2011.10;0;3104 JEQUITINHONHA
598;2011;3104;11;2011.11;7;3104 JEQUITINHONHA
599;2011;3104;12;2011.12;1;3104 JEQUITINHONHA
600;2012;3104;1;2012.01;26;3104 JEQUITINHONHA
601;2012;3104;2;2012.02;4;3104 JEQUITINHONHA
602;2012;3104;3;2012.03;7;3104 JEQUITINHONHA
603;2012;3104;4;2012.04;7;3104 JEQUITINHONHA
604;2012;3104;5;2012.05;4;3104 JEQUITINHONHA
605;2012;3104;6;2012.06;4;3104 JEQUITINHONHA
606;2012;3104;7;2012.07;5;3104 JEQUITINHONHA
607;2012;3104;8;2012.08;9;3104 JEQUITINHONHA
608;2012;3104;9;2012.09;5;3104 JEQUITINHONHA
609;2012;3104;10;2012.10;10;3104 JEQUITINHONHA
610;2012;3104;11;2012.11;48;3104 JEQUITINHONHA
611;2012;3104;12;2012.12;1022;3104 JEQUITINHONHA
612;2013;3104;1;2013.01;1028;3104 JEQUITINHONHA
613;2013;3104;2;2013.02;728;3104 JEQUITINHONHA
614;2013;3104;3;2013.03;1145;3104 JEQUITINHONHA
615;2013;3104;4;2013.04;603;3104 JEQUITINHONHA
616;2013;3104;5;2013.05;211;3104 JEQUITINHONHA
617;2013;3104;6;2013.06;90;3104 JEQUITINHONHA
618;2013;3104;7;2013.07;32;3104 JEQUITINHONHA
619;2013;3104;8;2013.08;6;3104 JEQUITINHONHA
620;2013;3104;9;2013.09;2;3104 JEQUITINHONHA
621;2013;3104;10;2013.10;5;3104 JEQUITINHONHA
622;2013;3104;11;2013.11;15;3104 JEQUITINHONHA
623;2013;3104;12;2013.12;174;3104 JEQUITINHONHA
624;2014;3104;1;2014.01;81;3104 JEQUITINHONHA
625;2014;3104;2;2014.02;54;3104 JEQUITINHONHA
626;2014;3104;3;2014.03;30;3104 JEQUITINHONHA
627;2014;3104;4;2014.04;23;3104 JEQUITINHONHA
628;2014;3104;5;2014.05;13;3104 JEQUITINHONHA
629;2014;3104;6;2014.06;11;3104 JEQUITINHONHA
630;2014;3104;7;2014.07;2;3104 JEQUITINHONHA
631;2014;3104;8;2014.08;3;3104 JEQUITINHONHA
632;2014;3104;9;2014.09;2;3104 JEQUITINHONHA
633;2014;3104;10;2014.10;1;3104 JEQUITINHONHA
634;2014;3104;11;2014.11;4;3104 JEQUITINHONHA
635;2014;3104;12;2014.12;6;3104 JEQUITINHONHA
636;2015;3104;1;2015.01;12;3104 JEQUITINHONHA
637;2015;3104;2;2015.02;12;3104 JEQUITINHONHA
638;2015;3104;3;2015.03;102;3104 JEQUITINHONHA
639;2015;3104;4;2015.04;312;3104 JEQUITINHONHA
640;2015;3104;5;2015.05;536;3104 JEQUITINHONHA
641;2015;3104;6;2015.06;173;3104 JEQUITINHONHA
642;2015;3104;7;2015.07;40;3104 JEQUITINHONHA
643;2015;3104;8;2015.08;16;3104 JEQUITINHONHA
644;2015;3104;9;2015.09;8;3104 JEQUITINHONHA
645;2015;3104;10;2015.10;2;3104 JEQUITINHONHA
646;2015;3104;11;2015.11;14;3104 JEQUITINHONHA
647;2015;3104;12;2015.12;90;3104 JEQUITINHONHA
648;2016;3104;1;2016.01;144;3104 JEQUITINHONHA
649;2016;3104;2;2016.02;874;3104 JEQUITINHONHA
650;2016;3104;3;2016.03;2351;3104 JEQUITINHONHA
651;2016;3104;4;2016.04;2250;3104 JEQUITINHONHA
652;2016;3104;5;2016.05;650;3104 JEQUITINHONHA
653;2016;3104;6;2016.06;106;3104 JEQUITINHONHA
654;2016;3104;7;2016.07;14;3104 JEQUITINHONHA
655;2016;3104;8;2016.08;21;3104 JEQUITINHONHA
656;2016;3104;9;2016.09;6;3104 JEQUITINHONHA
657;2016;3104;10;2016.10;18;3104 JEQUITINHONHA
658;2016;3104;11;2016.11;99;3104 JEQUITINHONHA
659;2016;3104;12;2016.12;112;3104 JEQUITINHONHA
660;2017;3104;1;2017.01;159;3104 JEQUITINHONHA
661;2017;3104;2;2017.02;138;3104 JEQUITINHONHA
662;2017;3104;3;2017.03;251;3104 JEQUITINHONHA
663;2017;3104;4;2017.04;140;3104 JEQUITINHONHA
664;2017;3104;5;2017.05;152;3104 JEQUITINHONHA
665;2017;3104;6;2017.06;46;3104 JEQUITINHONHA
666;2017;3104;7;2017.07;11;3104 JEQUITINHONHA
667;2017;3104;8;2017.08;20;3104 JEQUITINHONHA
668;2017;3104;9;2017.09;15;3104 JEQUITINHONHA
669;2017;3104;10;2017.10;11;3104 JEQUITINHONHA
670;2017;3104;11;2017.11;10;3104 JEQUITINHONHA
671;2017;3104;12;2017.12;10;3104 JEQUITINHONHA
672;2018;3104;1;2018.01;14;3104 JEQUITINHONHA
673;2018;3104;2;2018.02;16;3104 JEQUITINHONHA
674;2018;3104;3;2018.03;19;3104 JEQUITINHONHA
675;2018;3104;4;2018.04;13;3104 JEQUITINHONHA
676;2018;3104;5;2018.05;4;3104 JEQUITINHONHA
677;2018;3104;6;2018.06;2;3104 JEQUITINHONHA
678;2018;3104;7;2018.07;1;3104 JEQUITINHONHA
679;2018;3104;8;2018.08;2;3104 JEQUITINHONHA
680;2018;3104;9;2018.09;2;3104 JEQUITINHONHA
681;2018;3104;10;2018.10;6;3104 JEQUITINHONHA
682;2018;3104;11;2018.11;11;3104 JEQUITINHONHA
683;2018;3104;12;2018.12;6;3104 JEQUITINHONHA
684;2019;3104;1;2019.01;26;3104 JEQUITINHONHA
685;2019;3104;2;2019.02;38;3104 JEQUITINHONHA
686;2019;3104;3;2019.03;168;3104 JEQUITINHONHA
687;2019;3104;4;2019.04;792;3104 JEQUITINHONHA
688;2019;3104;5;2019.05;1591;3104 JEQUITINHONHA
689;2019;3104;6;2019.06;697;3104 JEQUITINHONHA
690;2019;3104;7;2019.07;148;3104 JEQUITINHONHA
691;2019;3104;8;2019.08;32;3104 JEQUITINHONHA
692;2019;3104;9;2019.09;38;3104 JEQUITINHONHA
693;2019;3104;10;2019.10;33;3104 JEQUITINHONHA
694;2019;3104;11;2019.11;35;3104 JEQUITINHONHA
695;2019;3104;12;2019.12;44;3104 JEQUITINHONHA
696;2020;3104;1;2020.01;231;3104 JEQUITINHONHA
697;2020;3104;2;2020.02;417;3104 JEQUITINHONHA
698;2020;3104;3;2020.03;464;3104 JEQUITINHONHA
699;2020;3104;4;2020.04;596;3104 JEQUITINHONHA
700;2020;3104;5;2020.05;627;3104 JEQUITINHONHA
701;2020;3104;6;2020.06;265;3104 JEQUITINHONHA
702;2020;3104;7;2020.07;135;3104 JEQUITINHONHA
703;2020;3104;8;2020.08;49;3104 JEQUITINHONHA
704;2020;3104;9;2020.09;30;3104 JEQUITINHONHA
705;2020;3104;10;2020.10;39;3104 JEQUITINHONHA
706;2020;3104;11;2020.11;79;3104 JEQUITINHONHA
707;2020;3104;12;2020.12;60;3104 JEQUITINHONHA
708;2021;3104;1;2021.01;81;3104 JEQUITINHONHA
709;2021;3104;2;2021.02;127;3104 JEQUITINHONHA
710;2021;3104;3;2021.03;210;3104 JEQUITINHONHA
711;2021;3104;4;2021.04;208;3104 JEQUITINHONHA
712;2021;3104;5;2021.05;91;3104 JEQUITINHONHA
713;2021;3104;6;2021.06;60;3104 JEQUITINHONHA
714;2021;3104;7;2021.07;30;3104 JEQUITINHONHA
715;2021;3104;8;2021.08;11;3104 JEQUITINHONHA
716;2021;3104;9;2021.09;16;3104 JEQUITINHONHA
717;2021;3104;10;2021.10;19;3104 JEQUITINHONHA
718;2021;3104;11;2021.11;52;3104 JEQUITINHONHA
719;2021;3104;12;2021.12;87;3104 JEQUITINHONHA
720;2007;3105;1;2007.01;81;3105 OESTE
721;2007;3105;2;2007.02;141;3105 OESTE
722;2007;3105;3;2007.03;574;3105 OESTE
723;2007;3105;4;2007.04;700;3105 OESTE
724;2007;3105;5;2007.05;420;3105 OESTE
725;2007;3105;6;2007.06;74;3105 OESTE
726;2007;3105;7;2007.07;27;3105 OESTE
727;2007;3105;8;2007.08;11;3105 OESTE
728;2007;3105;9;2007.09;43;3105 OESTE
729;2007;3105;10;2007.10;34;3105 OESTE
730;2007;3105;11;2007.11;33;3105 OESTE
731;2007;3105;12;2007.12;74;3105 OESTE
732;2008;3105;1;2008.01;207;3105 OESTE
733;2008;3105;2;2008.02;312;3105 OESTE
734;2008;3105;3;2008.03;472;3105 OESTE
735;2008;3105;4;2008.04;597;3105 OESTE
736;2008;3105;5;2008.05;218;3105 OESTE
737;2008;3105;6;2008.06;102;3105 OESTE
738;2008;3105;7;2008.07;12;3105 OESTE
739;2008;3105;8;2008.08;15;3105 OESTE
740;2008;3105;9;2008.09;11;3105 OESTE
741;2008;3105;10;2008.10;13;3105 OESTE
742;2008;3105;11;2008.11;16;3105 OESTE
743;2008;3105;12;2008.12;42;3105 OESTE
744;2009;3105;1;2009.01;50;3105 OESTE
745;2009;3105;2;2009.02;171;3105 OESTE
746;2009;3105;3;2009.03;531;3105 OESTE
747;2009;3105;4;2009.04;413;3105 OESTE
748;2009;3105;5;2009.05;359;3105 OESTE
749;2009;3105;6;2009.06;68;3105 OESTE
750;2009;3105;7;2009.07;16;3105 OESTE
751;2009;3105;8;2009.08;9;3105 OESTE
752;2009;3105;9;2009.09;10;3105 OESTE
753;2009;3105;10;2009.10;4;3105 OESTE
754;2009;3105;11;2009.11;130;3105 OESTE
755;2009;3105;12;2009.12;473;3105 OESTE
756;2010;3105;1;2010.01;2718;3105 OESTE
757;2010;3105;2;2010.02;5228;3105 OESTE
758;2010;3105;3;2010.03;7648;3105 OESTE
759;2010;3105;4;2010.04;5898;3105 OESTE
760;2010;3105;5;2010.05;2419;3105 OESTE
761;2010;3105;6;2010.06;224;3105 OESTE
762;2010;3105;7;2010.07;50;3105 OESTE
763;2010;3105;8;2010.08;31;3105 OESTE
764;2010;3105;9;2010.09;47;3105 OESTE
765;2010;3105;10;2010.10;50;3105 OESTE
766;2010;3105;11;2010.11;51;3105 OESTE
767;2010;3105;12;2010.12;238;3105 OESTE
768;2011;3105;1;2011.01;42;3105 OESTE
769;2011;3105;2;2011.02;79;3105 OESTE
770;2011;3105;3;2011.03;141;3105 OESTE
771;2011;3105;4;2011.04;101;3105 OESTE
772;2011;3105;5;2011.05;67;3105 OESTE
773;2011;3105;6;2011.06;21;3105 OESTE
774;2011;3105;7;2011.07;10;3105 OESTE
775;2011;3105;8;2011.08;4;3105 OESTE
776;2011;3105;9;2011.09;6;3105 OESTE
777;2011;3105;10;2011.10;12;3105 OESTE
778;2011;3105;11;2011.11;1;3105 OESTE
779;2011;3105;12;2011.12;10;3105 OESTE
780;2012;3105;1;2012.01;35;3105 OESTE
781;2012;3105;2;2012.02;45;3105 OESTE
782;2012;3105;3;2012.03;106;3105 OESTE
783;2012;3105;4;2012.04;121;3105 OESTE
784;2012;3105;5;2012.05;142;3105 OESTE
785;2012;3105;6;2012.06;61;3105 OESTE
786;2012;3105;7;2012.07;19;3105 OESTE
787;2012;3105;8;2012.08;13;3105 OESTE
788;2012;3105;9;2012.09;12;3105 OESTE
789;2012;3105;10;2012.10;35;3105 OESTE
790;2012;3105;11;2012.11;33;3105 OESTE
791;2012;3105;12;2012.12;59;3105 OESTE
792;2013;3105;1;2013.01;281;3105 OESTE
793;2013;3105;2;2013.02;1278;3105 OESTE
794;2013;3105;3;2013.03;7017;3105 OESTE
795;2013;3105;4;2013.04;9519;3105 OESTE
796;2013;3105;5;2013.05;3897;3105 OESTE
797;2013;3105;6;2013.06;1107;3105 OESTE
798;2013;3105;7;2013.07;164;3105 OESTE
799;2013;3105;8;2013.08;70;3105 OESTE
800;2013;3105;9;2013.09;55;3105 OESTE
801;2013;3105;10;2013.10;39;3105 OESTE
802;2013;3105;11;2013.11;71;3105 OESTE
803;2013;3105;12;2013.12;116;3105 OESTE
804;2014;3105;1;2014.01;655;3105 OESTE
805;2014;3105;2;2014.02;1856;3105 OESTE
806;2014;3105;3;2014.03;2141;3105 OESTE
807;2014;3105;4;2014.04;3045;3105 OESTE
808;2014;3105;5;2014.05;2236;3105 OESTE
809;2014;3105;6;2014.06;760;3105 OESTE
810;2014;3105;7;2014.07;213;3105 OESTE
811;2014;3105;8;2014.08;68;3105 OESTE
812;2014;3105;9;2014.09;43;3105 OESTE
813;2014;3105;10;2014.10;54;3105 OESTE
814;2014;3105;11;2014.11;43;3105 OESTE
815;2014;3105;12;2014.12;143;3105 OESTE
816;2015;3105;1;2015.01;1213;3105 OESTE
817;2015;3105;2;2015.02;1799;3105 OESTE
818;2015;3105;3;2015.03;4193;3105 OESTE
819;2015;3105;4;2015.04;6438;3105 OESTE
820;2015;3105;5;2015.05;5015;3105 OESTE
821;2015;3105;6;2015.06;1195;3105 OESTE
822;2015;3105;7;2015.07;189;3105 OESTE
823;2015;3105;8;2015.08;62;3105 OESTE
824;2015;3105;9;2015.09;35;3105 OESTE
825;2015;3105;10;2015.10;92;3105 OESTE
826;2015;3105;11;2015.11;162;3105 OESTE
827;2015;3105;12;2015.12;588;3105 OESTE
828;2016;3105;1;2016.01;3040;3105 OESTE
829;2016;3105;2;2016.02;6084;3105 OESTE
830;2016;3105;3;2016.03;6953;3105 OESTE
831;2016;3105;4;2016.04;7291;3105 OESTE
832;2016;3105;5;2016.05;2323;3105 OESTE
833;2016;3105;6;2016.06;251;3105 OESTE
834;2016;3105;7;2016.07;44;3105 OESTE
835;2016;3105;8;2016.08;47;3105 OESTE
836;2016;3105;9;2016.09;46;3105 OESTE
837;2016;3105;10;2016.10;36;3105 OESTE
838;2016;3105;11;2016.11;51;3105 OESTE
839;2016;3105;12;2016.12;93;3105 OESTE
840;2017;3105;1;2017.01;114;3105 OESTE
841;2017;3105;2;2017.02;67;3105 OESTE
842;2017;3105;3;2017.03;54;3105 OESTE
843;2017;3105;4;2017.04;48;3105 OESTE
844;2017;3105;5;2017.05;42;3105 OESTE
845;2017;3105;6;2017.06;21;3105 OESTE
846;2017;3105;7;2017.07;10;3105 OESTE
847;2017;3105;8;2017.08;27;3105 OESTE
848;2017;3105;9;2017.09;39;3105 OESTE
849;2017;3105;10;2017.10;74;3105 OESTE
850;2017;3105;11;2017.11;43;3105 OESTE
851;2017;3105;12;2017.12;49;3105 OESTE
852;2018;3105;1;2018.01;121;3105 OESTE
853;2018;3105;2;2018.02;205;3105 OESTE
854;2018;3105;3;2018.03;319;3105 OESTE
855;2018;3105;4;2018.04;737;3105 OESTE
856;2018;3105;5;2018.05;462;3105 OESTE
857;2018;3105;6;2018.06;91;3105 OESTE
858;2018;3105;7;2018.07;48;3105 OESTE
859;2018;3105;8;2018.08;33;3105 OESTE
860;2018;3105;9;2018.09;25;3105 OESTE
861;2018;3105;10;2018.10;31;3105 OESTE
862;2018;3105;11;2018.11;106;3105 OESTE
863;2018;3105;12;2018.12;337;3105 OESTE
864;2019;3105;1;2019.01;1563;3105 OESTE
865;2019;3105;2;2019.02;1595;3105 OESTE
866;2019;3105;3;2019.03;2382;3105 OESTE
867;2019;3105;4;2019.04;7147;3105 OESTE
868;2019;3105;5;2019.05;9819;3105 OESTE
869;2019;3105;6;2019.06;2587;3105 OESTE
870;2019;3105;7;2019.07;569;3105 OESTE
871;2019;3105;8;2019.08;107;3105 OESTE
872;2019;3105;9;2019.09;89;3105 OESTE
873;2019;3105;10;2019.10;69;3105 OESTE
874;2019;3105;11;2019.11;85;3105 OESTE
875;2019;3105;12;2019.12;172;3105 OESTE
876;2020;3105;1;2020.01;1036;3105 OESTE
877;2020;3105;2;2020.02;1796;3105 OESTE
878;2020;3105;3;2020.03;3112;3105 OESTE
879;2020;3105;4;2020.04;3291;3105 OESTE
880;2020;3105;5;2020.05;1435;3105 OESTE
881;2020;3105;6;2020.06;402;3105 OESTE
882;2020;3105;7;2020.07;160;3105 OESTE
883;2020;3105;8;2020.08;80;3105 OESTE
884;2020;3105;9;2020.09;69;3105 OESTE
885;2020;3105;10;2020.10;78;3105 OESTE
886;2020;3105;11;2020.11;69;3105 OESTE
887;2020;3105;12;2020.12;128;3105 OESTE
888;2021;3105;1;2021.01;137;3105 OESTE
889;2021;3105;2;2021.02;153;3105 OESTE
890;2021;3105;3;2021.03;305;3105 OESTE
891;2021;3105;4;2021.04;185;3105 OESTE
892;2021;3105;5;2021.05;106;3105 OESTE
893;2021;3105;6;2021.06;84;3105 OESTE
894;2021;3105;7;2021.07;13;3105 OESTE
895;2021;3105;8;2021.08;15;3105 OESTE
896;2021;3105;9;2021.09;21;3105 OESTE
897;2021;3105;10;2021.10;27;3105 OESTE
898;2021;3105;11;2021.11;41;3105 OESTE
899;2021;3105;12;2021.12;95;3105 OESTE
900;2007;3106;1;2007.01;85;3106 LESTE
901;2007;3106;2;2007.02;239;3106 LESTE
902;2007;3106;3;2007.03;510;3106 LESTE
903;2007;3106;4;2007.04;208;3106 LESTE
904;2007;3106;5;2007.05;42;3106 LESTE
905;2007;3106;6;2007.06;7;3106 LESTE
906;2007;3106;7;2007.07;3;3106 LESTE
907;2007;3106;8;2007.08;9;3106 LESTE
908;2007;3106;9;2007.09;3;3106 LESTE
909;2007;3106;10;2007.10;10;3106 LESTE
910;2007;3106;11;2007.11;27;3106 LESTE
911;2007;3106;12;2007.12;14;3106 LESTE
912;2008;3106;1;2008.01;47;3106 LESTE
913;2008;3106;2;2008.02;332;3106 LESTE
914;2008;3106;3;2008.03;926;3106 LESTE
915;2008;3106;4;2008.04;1519;3106 LESTE
916;2008;3106;5;2008.05;645;3106 LESTE
917;2008;3106;6;2008.06;180;3106 LESTE
918;2008;3106;7;2008.07;51;3106 LESTE
919;2008;3106;8;2008.08;37;3106 LESTE
920;2008;3106;9;2008.09;65;3106 LESTE
921;2008;3106;10;2008.10;150;3106 LESTE
922;2008;3106;11;2008.11;250;3106 LESTE
923;2008;3106;12;2008.12;137;3106 LESTE
924;2009;3106;1;2009.01;714;3106 LESTE
925;2009;3106;2;2009.02;987;3106 LESTE
926;2009;3106;3;2009.03;1384;3106 LESTE
927;2009;3106;4;2009.04;976;3106 LESTE
928;2009;3106;5;2009.05;532;3106 LESTE
929;2009;3106;6;2009.06;174;3106 LESTE
930;2009;3106;7;2009.07;52;3106 LESTE
931;2009;3106;8;2009.08;43;3106 LESTE
932;2009;3106;9;2009.09;19;3106 LESTE
933;2009;3106;10;2009.10;84;3106 LESTE
934;2009;3106;11;2009.11;271;3106 LESTE
935;2009;3106;12;2009.12;295;3106 LESTE
936;2010;3106;1;2010.01;669;3106 LESTE
937;2010;3106;2;2010.02;582;3106 LESTE
938;2010;3106;3;2010.03;546;3106 LESTE
939;2010;3106;4;2010.04;449;3106 LESTE
940;2010;3106;5;2010.05;462;3106 LESTE
941;2010;3106;6;2010.06;154;3106 LESTE
942;2010;3106;7;2010.07;83;3106 LESTE
943;2010;3106;8;2010.08;88;3106 LESTE
944;2010;3106;9;2010.09;26;3106 LESTE
945;2010;3106;10;2010.10;16;3106 LESTE
946;2010;3106;11;2010.11;107;3106 LESTE
947;2010;3106;12;2010.12;274;3106 LESTE
948;2011;3106;1;2011.01;369;3106 LESTE
949;2011;3106;2;2011.02;413;3106 LESTE
950;2011;3106;3;2011.03;648;3106 LESTE
951;2011;3106;4;2011.04;732;3106 LESTE
952;2011;3106;5;2011.05;935;3106 LESTE
953;2011;3106;6;2011.06;274;3106 LESTE
954;2011;3106;7;2011.07;104;3106 LESTE
955;2011;3106;8;2011.08;61;3106 LESTE
956;2011;3106;9;2011.09;40;3106 LESTE
957;2011;3106;10;2011.10;40;3106 LESTE
958;2011;3106;11;2011.11;21;3106 LESTE
959;2011;3106;12;2011.12;39;3106 LESTE
960;2012;3106;1;2012.01;579;3106 LESTE
961;2012;3106;2;2012.02;724;3106 LESTE
962;2012;3106;3;2012.03;728;3106 LESTE
963;2012;3106;4;2012.04;543;3106 LESTE
964;2012;3106;5;2012.05;460;3106 LESTE
965;2012;3106;6;2012.06;282;3106 LESTE
966;2012;3106;7;2012.07;170;3106 LESTE
967;2012;3106;8;2012.08;82;3106 LESTE
968;2012;3106;9;2012.09;92;3106 LESTE
969;2012;3106;10;2012.10;92;3106 LESTE
970;2012;3106;11;2012.11;129;3106 LESTE
971;2012;3106;12;2012.12;395;3106 LESTE
972;2013;3106;1;2013.01;1752;3106 LESTE
973;2013;3106;2;2013.02;2391;3106 LESTE
974;2013;3106;3;2013.03;2651;3106 LESTE
975;2013;3106;4;2013.04;1662;3106 LESTE
976;2013;3106;5;2013.05;562;3106 LESTE
977;2013;3106;6;2013.06;195;3106 LESTE
978;2013;3106;7;2013.07;108;3106 LESTE
979;2013;3106;8;2013.08;41;3106 LESTE
980;2013;3106;9;2013.09;31;3106 LESTE
981;2013;3106;10;2013.10;47;3106 LESTE
982;2013;3106;11;2013.11;71;3106 LESTE
983;2013;3106;12;2013.12;127;3106 LESTE
984;2014;3106;1;2014.01;126;3106 LESTE
985;2014;3106;2;2014.02;135;3106 LESTE
986;2014;3106;3;2014.03;176;3106 LESTE
987;2014;3106;4;2014.04;169;3106 LESTE
988;2014;3106;5;2014.05;130;3106 LESTE
989;2014;3106;6;2014.06;84;3106 LESTE
990;2014;3106;7;2014.07;44;3106 LESTE
991;2014;3106;8;2014.08;34;3106 LESTE
992;2014;3106;9;2014.09;24;3106 LESTE
993;2014;3106;10;2014.10;46;3106 LESTE
994;2014;3106;11;2014.11;46;3106 LESTE
995;2014;3106;12;2014.12;49;3106 LESTE
996;2015;3106;1;2015.01;44;3106 LESTE
997;2015;3106;2;2015.02;64;3106 LESTE
998;2015;3106;3;2015.03;209;3106 LESTE
999;2015;3106;4;2015.04;243;3106 LESTE
1000;2015;3106;5;2015.05;354;3106 LESTE
1001;2015;3106;6;2015.06;230;3106 LESTE
1002;2015;3106;7;2015.07;176;3106 LESTE
1003;2015;3106;8;2015.08;102;3106 LESTE
1004;2015;3106;9;2015.09;121;3106 LESTE
1005;2015;3106;10;2015.10;96;3106 LESTE
1006;2015;3106;11;2015.11;74;3106 LESTE
1007;2015;3106;12;2015.12;257;3106 LESTE
1008;2016;3106;1;2016.01;553;3106 LESTE
1009;2016;3106;2;2016.02;1331;3106 LESTE
1010;2016;3106;3;2016.03;1475;3106 LESTE
1011;2016;3106;4;2016.04;601;3106 LESTE
1012;2016;3106;5;2016.05;197;3106 LESTE
1013;2016;3106;6;2016.06;67;3106 LESTE
1014;2016;3106;7;2016.07;36;3106 LESTE
1015;2016;3106;8;2016.08;9;3106 LESTE
1016;2016;3106;9;2016.09;2;3106 LESTE
1017;2016;3106;10;2016.10;8;3106 LESTE
1018;2016;3106;11;2016.11;14;3106 LESTE
1019;2016;3106;12;2016.12;28;3106 LESTE
1020;2017;3106;1;2017.01;501;3106 LESTE
1021;2017;3106;2;2017.02;1187;3106 LESTE
1022;2017;3106;3;2017.03;1027;3106 LESTE
1023;2017;3106;4;2017.04;190;3106 LESTE
1024;2017;3106;5;2017.05;120;3106 LESTE
1025;2017;3106;6;2017.06;21;3106 LESTE
1026;2017;3106;7;2017.07;13;3106 LESTE
1027;2017;3106;8;2017.08;7;3106 LESTE
1028;2017;3106;9;2017.09;10;3106 LESTE
1029;2017;3106;10;2017.10;12;3106 LESTE
1030;2017;3106;11;2017.11;29;3106 LESTE
1031;2017;3106;12;2017.12;73;3106 LESTE
1032;2018;3106;1;2018.01;37;3106 LESTE
1033;2018;3106;2;2018.02;47;3106 LESTE
1034;2018;3106;3;2018.03;48;3106 LESTE
1035;2018;3106;4;2018.04;47;3106 LESTE
1036;2018;3106;5;2018.05;56;3106 LESTE
